"stno","2017-02-01","2017-02-02","2017-02-03","2017-02-04","2017-02-05","2017-02-06","2017-02-07","2017-02-08","2017-02-09","2017-02-10","2017-02-11","2017-02-12","2017-02-13","2017-02-14","2017-02-15","2017-02-16","2017-02-17","2017-02-18","2017-02-19","2017-02-20","2017-02-21","2017-02-22","2017-02-23","2017-02-24","2017-02-25","2017-02-26","2017-02-27","2017-02-28"
"C1M480","0","0","0","0","0","0","0","0","0","0","3.5","0","0","0","0","0","0","0","0","0","0","1.5","0","0.5","0","0","0","0"
"C1M600","0","0","0","0","0","0","0","0","0.5","0","5.5","0","0","0","0","0","0","0","0","0.5","0","0.5","0","1","0.5","2.5","0","0"
"C1M610","0","0","0","0","0","0","0","0","0","0","10.5","0","0","0","0","0","0","0","0","0","0","1","0","1.5","1.5","1","0","0"
"C1M620","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","2","0","1.5","0","0.5","0","0"
"C1O850","0.5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1O870","0","0","0","0","0","0","0","0","0","0","3.5","0.5","0","0","0","0","0","0","0","0.5","0","0.5","0","0.5","0.5","0","0","0"
"C1O880","0","0","0","0","0","0","0","0","0","0","1.5","0.5","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0"
"C1R110","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1R120","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0"
"C1R250","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1R290","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0.5","1.5","0","0","0","0","0"
"C1S670","4","2.5","0","0","0.5","1.5","0","0.5","2","3","13","3","0.5","0","0","0","0","0.5","0","0","0.5","3","1","1.5","1","2.5","1","0"
"C1S800","0","0.5","0","5.5","1.5","0","0","0","0","0","0.5","0.5","0","0","0","0","0","1.5","1.5","3","0","0","0.5","0","0","0","0","0"
"C1S820","1","0","0","3","1","1.5","0","0","0","0","0","1.5","0","0","0","0","0","1","6","5","0","0","1","0","0","0","0","0"
"C1S880","3","0.5","0.5","11","1.5","1.5","0","0","9.5","1.5","0.5","0","3","2","0.5","0.5","0","5.5","7","4","0","4","4.5","1.5","0.5","12.5","0","0.5"
"C1T800","6.5","3","0","0","0","1.5","0.5","0","1","1","7","1.5","0","0","0","0","0","0","0","1","0","11.5","2","8","14","14","3","0.5"
"C1T810","5.5","3","0","0.5","0.5","0","0","1","0","0.5","0","2.5","4.5","0.5","0","0","0","0","0","2","0","16","1","13.5","19.5","17","1.5","0.5"
"C1T830","0","0","0","0","2.5","0.5","0","0","0.5","0","1","0.5","0","0","0","0","0","0","0.5","0.5","0","3.5","0.5","5","16","10.5","0","0"
"C1T920","1.5","2","0","0","6.5","0.5","0","0","4.5","0","2","2.5","0","0","0","0","0","5","10.5","0","0","2","0.5","0.5","3","2","0","0"
"C1T940","2.5","1","0.5","2","8","0","0","0","12.5","0.5","5","0","0","0","0","0","10","3","2","0.5","3","1.5","3.5","0.5","2.5","6.5","0","0.5"
"C1T950","15.5","8.5","0","0.5","15.5","7","0","0.5","36.5","7","7","1","0","0","0","0","8","38.5","14","1","9","2.5","41.5","17","5.5","33.5","4.5","6"
"C1T970","3","3.5","0.5","0","15.5","2.5","0","0","11.5","0.5","3","0","0","0","0","0","0","11.5","12","0.5","0","1.5","17.5","1.5","1.5","4","0","0.5"
"C1T980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1T990","3.5","0.5","0","0","10","4","0","0","0.5","1","7","1.5","0","0","0","0","0","3.5","6.5","0.5","0.5","3.5","2.5","0.5","0","0","0","0"
"C1U501","3","10","0","0","3.5","1.5","0","0","0","0","0","1","1","0","0","0","0","8","1","0","6","18.5","7.5","8.5","12.5","12","0.5","0.5"
"C1U670","9.5","9","0","0","2.5","0.5","0","0","0","0","0","1.5","1","0","0","0","0","2","0","1","24","15","9","8","21.5","12.5","0.5","0.5"
"C1U690","8.5","8","0","0","3","0.5","0","0.5","0","0","0","1.5","1","1","0","0","0","1.5","1.5","1.5","40","14","8","9.5","21.5","10.5","0.5","0.5"
"C1V160","0","0.5","0.5","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0.5","0","0","0","0.5","0.5","0.5","0","0"
"C1V170","5","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","3.5","0","7","0","0","0.5","0","0","0"
"C1V190","12.5","0","0","0","0","0","0","0","0","2.5","24","2.5","0","0","0","0","0","0","0","5.5","0","9","0","0","0.5","0.5","0.5","0"
"C1V200","0.5","0","0","0","0","0","0","0","0","0","5.5","0.5","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0"
"C1V220","8","0","0","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","3","0","1","0","2","0","0","0","0"
"C1V300","1.5","1.5","0","0","0","0","0","0","0","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0.5","0.5","0","0","0"
"C1V340","0","0","0","0","0","0","0","0","0","0","0.5","0.5","0","0","0","0","0","0","0","0.5","0","0","0","0.5","0","0","0","0"
"C1V390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1X040","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0.5","0","1","0","0","0","0","0","0"
"C1Z030","0.5","0","0","0","2.5","0","0","0","3.5","0","3","0.5","0","0","0","0","0.5","2.5","4.5","0","1","1","0","0","0","1.5","0","0"
"C1Z040","2","0","0","0","1.5","0.5","0","0","5.5","0","4.5","0","0","0","0","0","0","5.5","10","0.5","2.5","2.5","3.5","0.5","0.5","6.5","0","0.5"
"C0A9B0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","19","1.5","27.5","26.5","9.5","0","0"
"C0R360","2.5","0","0","5","0.5","0.5","0","0","0","0","0","0","1.5","14","0","0.5","0","0","1","3","0","0.5","1.5","0","0","0","0","0"
"C0R370","5.5","1","1.5","14","1","1","0","0","3","0","0","0","3.5","11.5","1.5","1.5","0","0","0.5","2","0","1","5.5","0.5","0","1","0","0"
"C0R380","1","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R400","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1A730","0","0","0","0","0.5","0","0","2.5","7.5","0","0","0","0","0","0","0","0","0","0","0","0","23.5","1.5","49","41.5","20.5","0","0"
"C1R300","1.5","0.5","0.5","0.5","1","0.5","0","0","7","1.5","0.5","0","3","2.5","1","0.5","0","0.5","6","2","0","1","1","0","0.5","3.5","0","5"
"C1R320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1R330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0","1.5","0","0","0","0","0"
"C1R340","1.5","0","0.5","0","0","0.5","0","0","0.5","0","0","0.5","0","1","0.5","0","0.5","0.5","0.5","2","0","1","1","0","0","0","0","0"
"C1S620","1.5","4.5","2","5","0.5","1.5","0","0","1","0","1","0.5","0","0.5","0","0","0","5","5","7","0","0","1","0","0.5","0.5","0","0"
"C1S630","0","0","0","5","1.5","0","0","0","0","0.5","0","0.5","0","0","0","0","0","3","0","0","0.5","2","0.5","0","0","0","0","0"
"C1S660","4.5","1","0","0","0","1","0","0","1","2.5","12","2","0","0","0","0","0","0","0","0","0","2","1","2.5","1","2.5","0.5","0"
